image_path,label
C:\Users\csais\Desktop\total1\benign\ISIC_0000330_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000146_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013429_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015625_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010016_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012704_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000227_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014548_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015132_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015363_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012790_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013740_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015403_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009955_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013572_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000207_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013610_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000259_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000137_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000484_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000367_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000101_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016055_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000232_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012543_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000050_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014077_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013242_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012898_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000352_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016058_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000364_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000015_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001133_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000533_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000259_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000125_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015617_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012856_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013414_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000336_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013678_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011169_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014129_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014727_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012282_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000247_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000038_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000149_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000360_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013457_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000157_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000306_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013092_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015158_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000242_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012840_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000120_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012962_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012889_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016023_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000250_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000233_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016059_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000160_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000487_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013767_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015983_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013321_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012473_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012790_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012889_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000319_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000463_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000307_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000381_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013997_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015050_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000250_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001140_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013167_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015985_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015982_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013411_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000531_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013671_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013634_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015981_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000140_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000057_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010441_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013177_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015233_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013567_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012517_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011176_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010350_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000197_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009897_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000048_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014454_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000372_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000026_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000214_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012527_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000282_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015563_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015614_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000413_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015182_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000301_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013618_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016042_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016063_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000202_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000237_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013056_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014489_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015390_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000128_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013577_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000548_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013988_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000080_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015447_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000231_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000059_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012459_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015964_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011169_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015998_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011348_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016019_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000240_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014233_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014027_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014559_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000263_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016065_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000095_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013429_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000032_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010466_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000290_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009898_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000139_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000079_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000226_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015447_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000171_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011135_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000037_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016049_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000199_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000184_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015466_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000061_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000028_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014249_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000141_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013617_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011126_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014784_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000038_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015972_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016058_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001128_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016003_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000122_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000101_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015412_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000547_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000130_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013573_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012329_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015645_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000315_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013733_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012661_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012887_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015417_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012379_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015071_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001142_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000552_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012450_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012390_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014928_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016054_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000081_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013374_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0013040_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010364_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015193_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000061_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012227_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015119_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013696_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000217_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012299_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000306_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012988_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000193_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015950_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010476_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015510_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012245_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013525_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014013_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015193_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0014929_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000111_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000207_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014103_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001140_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014872_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000519_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013141_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016001_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000113_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015404_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013334_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015115_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000141_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000214_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000344_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000314_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015997_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015229_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000163_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015990_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011137_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013832_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015974_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012986_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001103_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015972_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016018_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013766_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012851_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014129_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013775_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012435_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000145_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015990_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000258_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015993_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012298_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000385_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013740_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015466_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012719_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015988_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015941_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014190_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000185_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001134_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014103_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013334_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000205_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013146_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011166_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000133_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013052_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015136_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010862_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012813_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000073_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012348_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015991_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000393_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013184_seg_180.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010094_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000227_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0001118_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000039_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000237_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000434_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000081_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009950_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014221_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012773_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013079_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015383_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0009971_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0012772_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013636_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000517_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000118_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000012_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015968_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014766_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0015951_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015603_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013165_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000410_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000320_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0013033_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015995_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000072_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000384_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0016008_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000262_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000113_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013073_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000351_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000018_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000555_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000047_seg_270.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000211_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0011121_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014190_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000105_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013457_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000174_seg_0.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000086_seg_0.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013141_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010587_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012137_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014703_seg_270.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013997_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000349_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000247_seg_90.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0014766_seg_90.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000380_seg_270.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0013359_seg_90.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0010862_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000096_seg_90.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000034_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000029_seg_270.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0016056_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0000548_seg_0.jpg,1
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0015229_seg_180.jpg,1
C:\Users\csais\Desktop\total1\benign\ISIC_0000104_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0012291_seg_0.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0015948_seg_180.jpg,0
C:\Users\csais\Desktop\total1\benign\ISIC_0000015_seg_180.jpg,0
C:\Users\csais\Desktop\total1\Melanoma\ISIC_0012930_seg_270.jpg,1
